customer_id,age,gender,subscription_type,watch_hours,last_login_days,region,device,monthly_fee,churned,payment_method,number_of_profiles,avg_watch_time_per_day,favorite_genre
74E8480B-6D93-4E54-8298-026036832022,35,Female,Basic,1.1,35,Africa,Tv,8.99,1,Paypal,2,0.03,Sci-Fi
5F0Daf72-991E-4Edc-A8C2-C1A330351E9A,35,Female,Basic,37.93,14,Africa,Desktop,8.99,0,Crypto,4,2.53,Romance
Ca75F885-2393-40F3-Bd87-28F761Ef8487,22,Female,Basic,0.68,21,Oceania,Tv,8.99,1,Debit Card,1,0.03,Action
2Bcf8E3C-C68D-4343-9D6F-8A0D4406A4Cb,43,Male,Premium,13.49,8,Europe,Desktop,17.99,0,Gift Card,4,1.5,Documentary
984019B7-1F52-407C-A36F-8288F6A141A0,33,Male,Premium,0.69,13,Asia,Tablet,17.99,1,Crypto,4,0.05,Documentary
6F60718E-5A94-4Ed6-9350-982F44C4166C,48,Female,Premium,10.54,19,Europe,Mobile,17.99,0,Credit Card,1,0.53,Sci-Fi
5D21578A-B614-4939-9Ce3-0C2E84Aed9A4,68,Female,Premium,1.85,3,Europe,Tablet,17.99,0,Gift Card,5,0.46,Romance
9731C4F5-6E17-4Efb-8757-47E7B6491B02,58,Other,Standard,1.32,29,Oceania,Mobile,13.99,1,Paypal,2,0.04,Documentary
0601Af52-Dab0-4113-9231-3A750Db99347,49,Other,Basic,10.47,43,Africa,Laptop,8.99,1,Debit Card,5,0.24,Documentary
Bf7C20E7-A641-4744-B5F5-77726Be8761B,24,Other,Basic,2.59,24,North America,Mobile,8.99,1,Gift Card,3,0.1,Horror
B1F58E6D-869A-4Bcc-B8Ef-85C692608B44,66,Other,Standard,26.89,17,Africa,Desktop,13.99,0,Gift Card,1,1.49,Documentary
615Bf370-1547-4522-Bd9A-095Ea804C262,26,Male,Premium,1.87,26,South America,Tv,17.99,1,Crypto,3,0.07,Comedy
6B9Ea7E4-5A75-4Ad1-8E49-8B47731862A2,32,Female,Basic,6.82,42,Africa,Mobile,8.99,1,Credit Card,5,0.16,Comedy
28E352Ce-75B6-4Fe3-8F57-Ea1B0757Ae28,54,Female,Basic,6.76,52,Asia,Tablet,8.99,1,Paypal,5,0.13,Drama
Ca30626A-76D6-4200-A884-9883377Bfbc5,45,Female,Premium,1.85,23,Asia,Tv,17.99,1,Crypto,5,0.08,Sci-Fi
5Bf1D96E-C284-4Dae-851A-3B2Cc3922Dc9,59,Other,Premium,8.88,16,South America,Mobile,17.99,0,Debit Card,1,0.52,Romance
2Dd034C1-08B9-4B8A-9121-5Ee5B4Ff187E,67,Other,Basic,17.08,33,South America,Tv,8.99,0,Credit Card,5,0.5,Drama
13B141F5-Ad9B-49Ea-9C0B-1Fbbe042F285,61,Female,Basic,12.55,8,Africa,Tv,8.99,0,Paypal,3,1.39,Romance
411B6Bce-947C-4E94-A92C-F9709D42F9Ea,22,Female,Standard,3.05,48,South America,Desktop,13.99,1,Crypto,4,0.06,Documentary
7D2E8C99-Eba5-41D7-8A5A-6F5D58Fecaca,23,Other,Basic,14.42,2,Africa,Tablet,8.99,0,Crypto,2,4.81,Romance
C9A12C20-E602-4D0F-B036-4877D4E55E9A,61,Female,Standard,16.83,46,South America,Mobile,13.99,0,Paypal,5,0.36,Romance
Df086863-9F4B-48Ba-968B-0286614E5Bd5,66,Male,Standard,1.65,44,Africa,Tv,13.99,1,Paypal,2,0.04,Romance
C9246E8B-545B-4719-88F1-Ee69Be75E652,39,Female,Standard,2.76,1,South America,Mobile,13.99,0,Paypal,3,1.38,Documentary
1B5A59A3-7Bd7-460A-8978-0A0D192Fe774,68,Other,Premium,1.23,12,Asia,Mobile,17.99,1,Crypto,5,0.09,Horror
F6Cbd08C-12Fa-4Eba-B860-Da3B6C21Eb39,52,Other,Premium,3.1,6,Europe,Tablet,17.99,0,Credit Card,3,0.44,Documentary
8443F57D-34F9-495C-9471-Eb212212192E,21,Female,Premium,34.18,47,Europe,Mobile,17.99,0,Gift Card,1,0.71,Comedy
D2A932Ab-697B-4647-8F2C-Dbc66Caef165,53,Male,Standard,16.06,57,North America,Tablet,13.99,1,Gift Card,4,0.28,Action
E6C7D246-1773-48C1-Ac58-689C3E68Ac6B,68,Male,Basic,5.26,45,Asia,Desktop,8.99,1,Gift Card,1,0.11,Action
7A5A1C2D-4Ddf-4Ced-8B06-9Fe87D4E0D77,46,Female,Standard,4.76,43,Europe,Desktop,13.99,1,Paypal,5,0.11,Romance
Eb1715Dc-8Db7-4781-A6Fd-027E5F6Bb5Ac,20,Other,Premium,1.78,34,Asia,Desktop,17.99,1,Credit Card,5,0.05,Action
C2E9B503-386D-42Dc-Bac7-6A297A98E82C,34,Male,Basic,10.48,60,Europe,Desktop,8.99,1,Crypto,5,0.17,Romance
3589Dd2E-C79A-4239-99Fb-F35C8B19F77C,31,Male,Basic,1.61,41,North America,Tablet,8.99,1,Gift Card,2,0.04,Sci-Fi
D487B07D-0A2D-49C5-81F9-0Ca3D4A25069,31,Male,Premium,4.0,10,South America,Mobile,17.99,0,Debit Card,5,0.36,Comedy
E1844A6B-1068-4951-83F9-Eb207E5B60D3,24,Female,Basic,6.65,41,Europe,Desktop,8.99,1,Crypto,2,0.16,Romance
181Fd400-Afb0-4208-9315-759De2Eb87D9,66,Other,Basic,12.76,0,North America,Tablet,8.99,0,Credit Card,1,12.76,Sci-Fi
996B6673-00Fa-4Bf0-B45D-74D98888F537,26,Female,Basic,7.83,1,North America,Tablet,8.99,0,Credit Card,1,3.92,Documentary
47610273-6Edd-4A7B-A38E-8299B453981E,53,Female,Standard,2.34,46,Asia,Desktop,13.99,1,Paypal,1,0.05,Romance
01Adeb52-273B-42Eb-979A-3Fb1A4440A75,32,Other,Basic,8.18,16,Oceania,Desktop,8.99,0,Debit Card,4,0.48,Sci-Fi
1A3F4483-772D-43Ea-A48A-605E0Ebe7079,33,Other,Premium,9.1,26,South America,Laptop,17.99,0,Gift Card,2,0.34,Drama
E473C69F-6859-4428-844E-93814Aaf0186,49,Female,Premium,15.64,1,Africa,Tablet,17.99,0,Paypal,4,7.82,Horror
5Ee0Ae54-F871-4Dd1-9614-E4Ca9F74659F,46,Male,Standard,8.72,8,Europe,Desktop,13.99,0,Debit Card,5,0.97,Documentary
A03Ee82D-6Ef9-4C38-976A-D121E6B7Dea0,29,Male,Basic,3.75,49,South America,Tablet,8.99,1,Crypto,1,0.07,Romance
082C7632-Daca-4F82-Ba6E-Dc1E7Dca5624,69,Other,Basic,2.86,1,South America,Laptop,8.99,0,Gift Card,4,1.43,Action
Da9C8B84-7D45-457F-9038-Dfe4A87751A1,54,Male,Basic,1.29,49,Europe,Laptop,8.99,1,Credit Card,4,0.03,Sci-Fi
1E2Cf6C0-3Fb4-49D5-8Aeb-Af2A4C886D64,59,Male,Standard,4.14,55,South America,Desktop,13.99,1,Crypto,5,0.07,Horror
B8004935-690F-401B-B365-33B40B1D5D4E,18,Male,Premium,2.53,38,Asia,Mobile,17.99,1,Debit Card,3,0.06,Sci-Fi
2De72Af7-0363-4Ede-Bf96-C0003A896F72,42,Male,Premium,22.19,6,Asia,Desktop,17.99,0,Paypal,2,3.17,Sci-Fi
023674Fd-9B81-45E5-8F9D-F8733D7D65D8,47,Other,Standard,2.92,56,South America,Mobile,13.99,1,Debit Card,5,0.05,Drama
77A52F9C-7768-491C-9B1D-723Ead182Bdf,23,Other,Basic,10.62,52,North America,Mobile,8.99,1,Gift Card,4,0.2,Comedy
454Fec46-8E0D-4393-8447-Cd6A9E571728,51,Male,Standard,18.0,60,South America,Desktop,13.99,0,Debit Card,4,0.3,Romance
5Cc8A992-4C30-43Be-A159-973C513B4Dd6,30,Female,Basic,8.52,11,Asia,Laptop,8.99,0,Gift Card,4,0.71,Action
1A0E524E-C388-4Abf-Af21-46Baf2798E0A,65,Other,Basic,9.95,8,North America,Laptop,8.99,0,Crypto,5,1.11,Comedy
2E4826Ea-64A8-4Eae-84F2-4E5E2C104656,70,Female,Premium,9.25,8,South America,Tablet,17.99,0,Paypal,5,1.03,Documentary
F4C54Bfe-7854-4C8C-Ad84-B9710932A4Af,49,Female,Basic,9.65,8,Asia,Laptop,8.99,0,Crypto,3,1.07,Romance
7108B055-A04F-4Eb1-B937-Acf3B9Eacbfc,37,Male,Premium,0.64,10,Europe,Desktop,17.99,1,Gift Card,5,0.06,Comedy
72836765-0277-45C6-8517-86670C85Cc1C,70,Other,Standard,1.34,0,Asia,Tv,13.99,0,Debit Card,1,1.34,Documentary
Fa628A8C-2284-4Cd4-B893-92F7667Cd544,26,Male,Premium,10.65,37,South America,Tv,17.99,1,Credit Card,3,0.28,Horror
Bfc31455-3690-4B1C-8B1D-7C920788Dacd,64,Male,Premium,3.74,32,North America,Tablet,17.99,1,Paypal,3,0.11,Drama
838A0849-D3C0-459D-Be8A-3062F5C3C0F4,43,Female,Premium,12.51,47,Oceania,Tv,17.99,1,Credit Card,1,0.26,Action
9Adb0B11-3199-438C-9B3C-59Dee22C6B27,59,Other,Premium,32.81,0,North America,Laptop,17.99,0,Debit Card,3,32.81,Sci-Fi
817458Bd-A260-4430-B45E-F81D607Fb449,60,Male,Premium,6.91,46,North America,Tablet,17.99,1,Debit Card,1,0.15,Action
219A55D5-2799-4E22-9E75-Ef4Fe26Ed9Cd,60,Female,Basic,4.46,10,Europe,Laptop,8.99,1,Gift Card,5,0.41,Action
6D10F486-9B5F-4Cd3-B85B-Fc27A5A5595D,69,Other,Basic,2.16,57,Europe,Tablet,8.99,1,Crypto,2,0.04,Action
082Fd087-4859-4B03-9Ec1-F51050Cd285B,42,Other,Premium,6.34,28,Asia,Tv,17.99,0,Gift Card,1,0.22,Documentary
C31A20Bb-1B05-4448-801C-A8193F1B4F74,47,Other,Premium,12.5,18,Africa,Mobile,17.99,0,Credit Card,1,0.66,Drama
Cbdd092B-08F0-4234-8418-Feceb1F990D9,54,Other,Premium,5.37,35,Oceania,Desktop,17.99,1,Crypto,4,0.15,Romance
74Bab484-Aac9-4A5C-8E3D-D2A4504A1Eff,35,Male,Standard,32.86,25,Oceania,Tv,13.99,0,Gift Card,4,1.26,Romance
C3614Ddf-Ee73-496A-B1Ea-3E27F6A5288A,50,Other,Premium,12.5,56,Asia,Tablet,17.99,0,Credit Card,5,0.22,Action
26024Fd4-7715-4460-Ae23-4E78F477A652,69,Female,Premium,1.75,6,Oceania,Mobile,17.99,0,Paypal,5,0.25,Romance
C7Cf1B97-Cdd3-47Cf-A147-A8Ab731A5F19,25,Other,Basic,19.31,5,Africa,Mobile,8.99,0,Paypal,2,3.22,Documentary
6004Fb8D-885F-4Bdc-Bcef-D671742Ba6F6,51,Female,Basic,17.62,55,Asia,Laptop,8.99,1,Debit Card,4,0.31,Comedy
19Fc98F0-Ad10-4Ad2-9526-28254Dca93E5,23,Female,Standard,3.7,6,Africa,Mobile,13.99,0,Paypal,3,0.53,Drama
80B1Fe1E-8Ef5-42Af-Ada7-Af43D8993352,39,Other,Premium,7.99,50,Asia,Mobile,17.99,1,Paypal,3,0.16,Drama
C65Be27E-F93B-4423-A704-E981640E344E,22,Other,Premium,8.18,29,Oceania,Desktop,17.99,0,Gift Card,2,0.27,Horror
E2Bcc0Cf-556C-4C71-93B4-F4E99A0E9520,51,Other,Premium,12.41,53,Asia,Laptop,17.99,1,Gift Card,3,0.23,Romance
693Dbaee-4Cc2-4978-Ab24-F5588Acfe591,52,Other,Basic,28.04,11,Europe,Laptop,8.99,0,Debit Card,2,2.34,Action
Cc439399-1Ef2-4143-8924-B9E36668Bdea,51,Male,Standard,5.05,24,North America,Tablet,13.99,0,Gift Card,3,0.2,Action
4B051C08-De8A-4D4E-A445-Efb30Be01528,68,Male,Premium,10.0,60,North America,Desktop,17.99,1,Crypto,4,0.16,Horror
D1Be299E-4Ffd-47Bf-9976-93A9C9456Ba0,46,Other,Basic,2.04,26,North America,Mobile,8.99,1,Gift Card,4,0.08,Action
2F01C18C-8Ac5-4B63-873E-Fe10605673E3,55,Other,Premium,2.69,37,Africa,Tv,17.99,1,Debit Card,2,0.07,Sci-Fi
Ab672Cb5-Ca3C-4C41-8F60-05033Fd5A24F,70,Male,Standard,17.8,48,North America,Mobile,13.99,1,Gift Card,2,0.36,Drama
5A322090-313F-4308-Ab38-8Fdf937Cc37E,56,Other,Premium,36.2,3,Europe,Mobile,17.99,0,Gift Card,5,9.05,Sci-Fi
2B48Ac28-5439-47A6-B935-4438F01794Ee,24,Male,Standard,0.49,2,Oceania,Laptop,13.99,0,Debit Card,2,0.16,Romance
612E9485-7864-4Dcb-83Be-Bc58C403719E,68,Male,Standard,0.88,32,Europe,Laptop,13.99,1,Credit Card,3,0.03,Documentary
F140D0F2-16E8-44D1-B48C-2D1Cc316939E,59,Other,Basic,12.02,4,North America,Mobile,8.99,0,Crypto,2,2.4,Action
1575Ab22-Bbac-4Dc1-Be66-E03431A9Fc07,28,Female,Standard,11.94,1,Oceania,Tablet,13.99,0,Crypto,2,5.97,Comedy
3A68905F-037F-48Eb-97B0-7E8C5A6F9C5A,36,Male,Premium,3.28,15,South America,Tablet,17.99,1,Paypal,3,0.2,Horror
6Ed1Be2A-984E-4Fe7-Becc-351B913Eb571,31,Other,Basic,7.46,45,Oceania,Mobile,8.99,1,Credit Card,2,0.16,Action
79A31Ced-93D3-4F11-A961-7Ce4256Ab073,18,Female,Standard,25.19,11,North America,Tv,13.99,0,Paypal,1,2.1,Horror
1E0C89Ad-A44C-479E-B2B5-Eb8E35Cc0F41,30,Female,Basic,2.99,51,Europe,Laptop,8.99,1,Credit Card,4,0.06,Horror
F4223A44-E729-4Eb9-Afca-28680C9Cdb21,58,Male,Basic,14.69,30,Europe,Tv,8.99,1,Crypto,2,0.47,Horror
96Ba87E6-324E-4976-96E1-5359F74975F6,24,Male,Basic,9.34,17,Asia,Tv,8.99,0,Paypal,4,0.52,Sci-Fi
4A019852-Cd31-4F1A-Ab65-Fce6B1B4Fa01,62,Female,Premium,6.03,49,Oceania,Tv,17.99,1,Debit Card,2,0.12,Horror
31832Db0-5F36-4C75-9226-07C279E0F707,35,Other,Premium,1.45,12,Africa,Laptop,17.99,1,Credit Card,2,0.11,Documentary
9D3B9Aa9-6Ef6-40C3-990A-0B71D4E1Cd32,54,Other,Basic,29.19,28,Asia,Tablet,8.99,0,Gift Card,2,1.01,Romance
D62D3551-4902-442D-8C64-0D6877A35934,42,Other,Basic,8.18,15,South America,Laptop,8.99,0,Gift Card,2,0.51,Horror
84E03006-C72A-4D1F-Bd72-D59D7854660A,36,Female,Standard,7.28,2,North America,Tablet,13.99,0,Debit Card,4,2.43,Sci-Fi
0Ea4C14C-52Be-4987-A6B8-396C00B47Ee1,47,Other,Premium,5.41,10,Oceania,Tablet,17.99,0,Debit Card,3,0.49,Horror
D736A739-Cc2B-4884-Ae4B-72C68825F391,45,Other,Standard,4.13,4,South America,Tablet,13.99,0,Debit Card,2,0.83,Comedy
7Fde535C-B503-4287-A277-Ee12295Cf580,36,Other,Premium,5.09,26,Europe,Laptop,17.99,0,Debit Card,4,0.19,Documentary
4Ad47677-3633-4836-A9Df-C0F173E50006,23,Male,Standard,22.05,53,South America,Laptop,13.99,0,Debit Card,3,0.41,Action
8Ad33487-24C0-448E-A75A-35Ec18A47E30,58,Other,Standard,14.37,1,North America,Tv,13.99,0,Debit Card,3,7.18,Action
Ac50Dc85-D01D-4066-B80F-Ef5F2D2Af804,27,Female,Standard,2.62,10,South America,Desktop,13.99,1,Crypto,4,0.24,Action
D25Fa337-92Ae-40F9-A2Ab-8C6Bc5Cdf6Ae,40,Other,Premium,2.78,12,North America,Laptop,17.99,1,Paypal,2,0.21,Drama
Ca46Ce36-Fc9E-44F2-8389-482A3140E392,47,Other,Standard,3.3,51,Europe,Tablet,13.99,1,Debit Card,5,0.06,Horror
1646D3Ef-E240-4Ca8-8594-D79116550B71,57,Other,Premium,13.72,29,South America,Desktop,17.99,0,Credit Card,1,0.46,Sci-Fi
0D95Ff72-E987-4197-B250-Afc7E62D2Dee,52,Other,Standard,12.96,40,South America,Mobile,13.99,1,Gift Card,4,0.32,Comedy
62B61C40-B80A-416A-9Ccb-Fe3C9E6D0A06,25,Other,Standard,1.7,21,Oceania,Tv,13.99,1,Paypal,3,0.08,Drama
4Ef6Fb81-A622-445F-8F85-597Ecf5567Be,32,Male,Premium,30.07,24,South America,Mobile,17.99,0,Debit Card,3,1.2,Documentary
056Fe4F4-E919-4Cfe-Ba2F-Fdec0661500D,32,Other,Basic,8.94,24,Oceania,Tablet,8.99,1,Crypto,3,0.36,Drama
Ee07Ca21-C2C4-44E6-9Df9-1C15Ec176C3A,44,Other,Standard,5.3,29,Africa,Mobile,13.99,0,Gift Card,1,0.18,Documentary
6531Fb78-Bb8A-4Beb-Ab13-C3E8B856E3F6,20,Female,Basic,1.98,2,Asia,Tablet,8.99,1,Crypto,1,0.66,Sci-Fi
266C6B86-79E8-4Fa9-A41C-Be3D23Ef2475,51,Male,Standard,20.53,1,Europe,Laptop,13.99,0,Debit Card,4,10.27,Comedy
4115Cbbb-3De8-46Ef-A43F-B338D350Ad79,64,Other,Basic,0.95,50,Africa,Tablet,8.99,1,Credit Card,2,0.02,Action
5381612F-764A-40Ee-9B78-D63104E51F5F,47,Other,Premium,3.3,24,North America,Desktop,17.99,1,Crypto,4,0.13,Action
3988C64C-4754-489C-Bf86-146Be943C7B8,25,Other,Basic,2.2,55,North America,Tablet,8.99,1,Gift Card,4,0.04,Romance
83D9F3D1-27B2-46D3-B2C5-6803Bb220F4D,56,Other,Standard,34.8,2,Oceania,Desktop,13.99,0,Debit Card,4,11.6,Drama
31Fa49F8-825A-4Ea0-8Ac6-Ea7101Ad0Bda,59,Other,Premium,10.17,14,South America,Laptop,17.99,0,Debit Card,3,0.68,Action
B0494B53-2F3C-46Cc-B907-265Ed1F3D345,45,Male,Standard,43.5,7,North America,Desktop,13.99,0,Gift Card,5,5.44,Drama
A9815Df5-69E5-4Cb7-9Cdd-E7E47B879875,68,Other,Premium,13.82,44,Oceania,Tv,17.99,1,Gift Card,4,0.31,Comedy
8D1288C4-B29C-4Cba-8C59-4Bbf0Db22487,50,Other,Premium,13.02,51,South America,Desktop,17.99,1,Crypto,2,0.25,Romance
3A1Bf4C6-39Ee-430E-Bdf0-74Fd5F9615C2,20,Other,Standard,2.0,24,Europe,Tablet,13.99,1,Credit Card,2,0.08,Action
Ee78B050-Dae3-4B93-Ba7C-Cc046F2E7003,23,Female,Basic,3.03,45,Africa,Laptop,8.99,1,Debit Card,3,0.07,Drama
1D8Fdb2F-7A27-4D1F-9Dcf-Fc324A029558,45,Other,Basic,11.67,16,North America,Tablet,8.99,0,Paypal,1,0.69,Sci-Fi
A58A4B83-C549-420B-Acf2-E746Ed63477A,19,Other,Premium,3.81,45,Oceania,Tv,17.99,1,Debit Card,3,0.08,Documentary
7769Cf6C-0C7C-4F5B-8807-03A2Ccb516A7,34,Other,Standard,12.44,59,Asia,Tv,13.99,0,Credit Card,4,0.21,Drama
32Fb3202-3001-457C-B218-60B3E3Bfe26B,54,Male,Basic,14.95,44,Europe,Desktop,8.99,1,Debit Card,1,0.33,Horror
622065Af-078B-407B-Ac57-754272D9B7Df,47,Female,Standard,1.23,54,Asia,Tv,13.99,1,Crypto,1,0.02,Documentary
0C18Ab75-E044-4805-Ac68-9828F50F3193,32,Male,Basic,24.51,50,Africa,Laptop,8.99,1,Paypal,3,0.48,Romance
6C602423-7B4C-4B86-8505-32B042557344,30,Male,Premium,5.12,59,Europe,Mobile,17.99,1,Paypal,1,0.09,Action
351A509C-28Ab-4E97-8Ac2-D8Addfe48E93,59,Other,Standard,19.18,20,Oceania,Desktop,13.99,0,Crypto,2,0.91,Horror
D9Ac3Ade-6C21-4Bae-89Bd-C2Ad880D31F0,54,Other,Standard,25.32,57,Asia,Mobile,13.99,0,Credit Card,3,0.44,Drama
5C3Ffb03-1Eb8-4441-853F-E6Aca2Fdbc2B,44,Male,Basic,4.99,57,Europe,Laptop,8.99,1,Credit Card,3,0.09,Drama
C836E596-7E8E-4Be9-8413-4D75F8151709,35,Male,Standard,1.75,41,Europe,Tv,13.99,1,Paypal,1,0.04,Romance
79Aa6450-52E2-4C0E-9Efe-969Afaa8C252,56,Male,Premium,42.86,41,Europe,Tv,17.99,0,Paypal,3,1.02,Action
5913A03E-Ba87-408C-B4Fd-B0713609Ab9F,18,Other,Premium,4.12,47,Europe,Mobile,17.99,1,Debit Card,3,0.09,Romance
C004D46A-3676-4C1F-Bd2A-B3Ca2C55389D,63,Other,Standard,1.38,0,Oceania,Desktop,13.99,0,Gift Card,4,1.38,Sci-Fi
4A3D750D-4Fc6-43Ce-9354-C086E2372D3E,38,Other,Premium,7.13,60,Europe,Desktop,17.99,1,Paypal,1,0.12,Drama
81703340-2D76-4363-953E-56Bed0C5B93C,39,Other,Standard,7.27,31,Asia,Mobile,13.99,1,Crypto,1,0.23,Drama
Feff7Dcc-8B4D-4121-9638-E39Edad5C67F,52,Other,Premium,34.96,50,North America,Desktop,17.99,0,Credit Card,3,0.69,Horror
56Ba0529-B5Aa-48E2-Ba5B-154E594Ce824,57,Other,Premium,7.31,53,Oceania,Tablet,17.99,1,Paypal,3,0.14,Romance
7F9E1A97-C9Be-4712-A61B-Aed1Bbbf858E,37,Male,Standard,3.66,5,Africa,Tablet,13.99,0,Paypal,1,0.61,Sci-Fi
Dc9Be9A8-E518-4F3C-A023-Bdbaeeb17B3C,53,Other,Standard,0.51,30,South America,Mobile,13.99,0,Debit Card,5,0.02,Horror
633Ce2E6-3297-4E35-83Ac-1Eb8Ebb10331,58,Female,Basic,31.06,38,North America,Mobile,8.99,0,Paypal,2,0.8,Sci-Fi
03D585D7-1C33-4D36-A7B1-F75Db2Ebff42,31,Other,Standard,0.68,58,South America,Tv,13.99,1,Gift Card,5,0.01,Drama
181B6713-B90E-4211-A3C5-0F763E890D58,38,Other,Premium,8.93,57,South America,Mobile,17.99,0,Debit Card,4,0.15,Drama
Fff878E7-Afef-4B0F-9934-6F5B2819E20D,58,Female,Basic,3.41,34,Oceania,Tablet,8.99,1,Gift Card,2,0.1,Sci-Fi
E1A73Fc5-3F78-481B-Bc83-3E2938Ba4129,20,Male,Basic,24.77,55,North America,Mobile,8.99,0,Debit Card,4,0.44,Documentary
3D98A1F8-5893-42Da-B18D-59E48283Ec63,69,Female,Basic,16.43,10,Oceania,Tablet,8.99,0,Debit Card,1,1.49,Action
6D950E48-0E13-4E8F-A6D7-2C30B2Ec6529,55,Other,Basic,11.13,24,Asia,Laptop,8.99,0,Crypto,4,0.45,Romance
887801E2-9Db1-4956-A541-C39601Fb5C06,21,Other,Basic,0.54,36,Asia,Tv,8.99,1,Credit Card,2,0.01,Sci-Fi
F967Ac11-3D04-4C44-A518-5E6F432Cd0C0,60,Female,Standard,5.02,26,Oceania,Tablet,13.99,0,Crypto,3,0.19,Horror
88Ff87A0-D3A1-4609-9960-D505E81D2507,34,Other,Standard,1.34,28,Africa,Desktop,13.99,1,Crypto,3,0.05,Documentary
4Ab6Dc88-5117-45E9-8A50-D7Ce2F48Cc66,27,Other,Premium,5.07,33,Asia,Desktop,17.99,1,Gift Card,3,0.15,Action
B084D328-0B3A-49Bd-A03F-06D53Bf89686,44,Female,Basic,5.7,18,North America,Tablet,8.99,0,Paypal,2,0.3,Drama
Cbe73B6F-Edfd-43A2-95Aa-8821C564389E,36,Female,Premium,12.97,18,Europe,Tablet,17.99,0,Credit Card,2,0.68,Documentary
Be92Bfd0-A5A6-431A-B376-Dd8207Dd32D2,63,Male,Standard,15.51,9,South America,Laptop,13.99,0,Paypal,1,1.55,Action
1B5358Fa-03C3-4163-8Dd5-C30B2460Ca97,36,Female,Standard,48.9,23,North America,Laptop,13.99,0,Paypal,1,2.04,Drama
83662Cbb-68D7-4D0A-Bed6-73C0B4Fb0206,34,Male,Standard,6.79,2,Oceania,Mobile,13.99,0,Paypal,2,2.26,Romance
5A10Ba14-49E9-4305-84C4-39690A5750E2,43,Other,Standard,2.08,45,Asia,Tv,13.99,1,Debit Card,3,0.05,Action
6D3F8263-B314-4D76-B2Bf-0329597D963E,42,Female,Basic,5.67,2,Asia,Mobile,8.99,0,Debit Card,3,1.89,Horror
A34E8Ef9-Faa1-42A4-8Db2-D0402E6F09Ee,46,Male,Premium,36.23,16,South America,Desktop,17.99,0,Credit Card,4,2.13,Sci-Fi
B33D87E2-8E21-405E-95E0-B357F02A0Af5,37,Female,Basic,5.35,2,North America,Tablet,8.99,0,Gift Card,2,1.78,Drama
651E01C7-45B6-44Ef-A851-16Dd82B0D92F,58,Female,Basic,11.9,36,Asia,Tablet,8.99,1,Paypal,3,0.32,Documentary
Eb9340Bf-76E0-4Abc-A037-897Ab16A9321,19,Other,Basic,8.23,34,Asia,Tv,8.99,1,Crypto,3,0.24,Comedy
13D9A2C4-6246-4B31-9C92-2Dd0A8Ab193B,53,Female,Standard,21.38,53,Oceania,Tablet,13.99,0,Credit Card,5,0.4,Documentary
Ea772153-Fc26-4Ae7-9A01-F0C441D77Bac,61,Female,Standard,4.19,30,South America,Tv,13.99,1,Crypto,2,0.14,Comedy
A856148D-F351-4167-97B3-F542C4B0055B,37,Male,Premium,10.86,47,Africa,Desktop,17.99,1,Crypto,3,0.23,Romance
41C3B640-F804-4274-8B9B-10C9Ad380348,56,Female,Standard,3.8,26,Africa,Desktop,13.99,1,Credit Card,2,0.14,Romance
470957A2-9765-4376-Bd45-7B0C8Ae3Fdac,65,Female,Standard,50.15,13,South America,Laptop,13.99,0,Credit Card,3,3.58,Sci-Fi
01Bf79Df-D2F3-4Bf8-B63C-1E8031B22Ac3,33,Other,Premium,7.79,17,Asia,Desktop,17.99,0,Gift Card,3,0.43,Action
C2A427A1-F7A0-4E27-Aa4B-00A947A019Fb,36,Female,Standard,15.28,54,North America,Tablet,13.99,1,Crypto,4,0.28,Drama
Dc9C76A8-0447-4Ba5-Ae03-Cf1Babba783B,65,Other,Standard,9.15,30,Europe,Laptop,13.99,0,Gift Card,4,0.3,Horror
E75Da4F2-0792-4146-9A51-F4A49Af1275B,44,Other,Standard,14.25,25,South America,Laptop,13.99,0,Crypto,1,0.55,Comedy
611B8C45-F9Dd-4635-A726-F2Fab2Ab0C7E,36,Male,Standard,9.1,2,North America,Tablet,13.99,0,Debit Card,2,3.03,Drama
6F8F6066-8B9D-4D86-9706-Fd94C6D87F8C,38,Female,Basic,0.32,16,South America,Tablet,8.99,1,Debit Card,3,0.02,Comedy
0Ef46415-Fdcc-428B-8F0D-068A9412Db6A,44,Female,Basic,1.03,15,Asia,Tablet,8.99,1,Gift Card,3,0.06,Drama
79Ffa97F-3B33-4795-9D8B-98Cb819D9A5C,20,Female,Premium,60.37,8,Asia,Laptop,17.99,0,Debit Card,3,6.71,Sci-Fi
E3C31B2E-94Eb-419B-8212-3536E2385D2C,31,Other,Basic,7.32,23,Asia,Mobile,8.99,0,Gift Card,5,0.3,Documentary
D8A1B0E1-30C5-404C-Aaef-Ee2F91090379,33,Other,Premium,3.8,38,Oceania,Mobile,17.99,1,Crypto,2,0.1,Sci-Fi
3305C5Ff-0C1D-4454-A4D1-Dea0E3978975,50,Female,Premium,18.62,25,Africa,Tablet,17.99,0,Gift Card,5,0.72,Documentary
13869085-2E02-4A17-Add2-47D51472D671,64,Male,Premium,16.62,58,Asia,Tablet,17.99,0,Credit Card,5,0.28,Documentary
E4103B71-A2Ba-4C11-82F8-9Bff9Aba5A4B,40,Female,Premium,25.5,24,Asia,Tv,17.99,0,Crypto,5,1.02,Action
E160466A-F14F-4Ad4-B190-Ab9Ffd5C2A27,67,Other,Basic,4.62,33,North America,Mobile,8.99,1,Crypto,5,0.14,Horror
